,Date,User.id,Verified,User Name,Tweet,Location,Source,Likes,Followers,Following,Retweets
2096,2020-11-06 09:53:01,1324650988242931718,False,ayub_baloch,"@JoeBiden This will not be just victory @JoeBiden. 
It will be the victory of all those people who want the US to b… https://t.co/BzrJ8YLclM","Kalat, Pakistan.",Twitter for Android,0,41,167,0
2097,2020-11-06 09:52:25,1324650838388887553,False,DigitalRainbowX,"Even they were like ""wow wtf just happened???"" 

#Trump  #TRUMP2020ToSaveAmerica #TrumpPence2020 #TrumpLandside2020… https://t.co/bisxrFG9I9",,Twitter Web App,0,259,406,0
2098,2020-11-06 09:51:54,1324650710198267905,False,chiemelavic,"As #Biden waits for #Georgia 🇬🇪 Mail in votes, that song “Georgia on my mind” makes sense as he’s close to 270 lead… https://t.co/QCz3WJHWot",,Twitter for iPhone,0,182,610,0
2099,2020-11-06 09:47:54,1324649702571343873,False,celticfire64,@realDonaldTrump ..... Stop the Fraud....  #TrumpPence2020 Rtwt,,Twitter for Android,0,1626,4954,0
2100,2020-11-06 09:46:22,1324649318259851265,False,celticfire64,Stop the Fraud . .  #TrumpPence2020 Rtwt,,Twitter for Android,0,1626,4954,0
2101,2020-11-06 09:45:11,1324649019017175040,False,ayub_baloch,@JoeBiden I have faith in you @JoeBiden and I will be happy when President #Trump will be out of White House.… https://t.co/iv5Q4rS02d,"Kalat, Pakistan.",Twitter for Android,0,41,167,0
2102,2020-11-06 09:45:05,1324648993188683779,False,driuzo,"I agree!
#TrumpPence2020 
#TrumpWon https://t.co/bZVEMX7q4n",,Twitter for Android,0,136,220,0
2103,2020-11-06 09:43:35,1324648614237528066,False,celticfire64,@sunny ..... I Voted for #PresidentTrump and you can call me anything you want just as long as you don't call me la… https://t.co/YpXuaZnRCf,,Twitter for Android,0,1626,4954,0
2104,2020-11-06 09:42:19,1324648295424294912,False,ayub_baloch,"@washingtonpost I would be very much happy when I will hear the news of his defeat.
Even in 2016, I didn't expect h… https://t.co/EWH4deccof","Kalat, Pakistan.",Twitter for Android,2,41,167,0
2105,2020-11-06 09:37:12,1324647010650198016,False,DarleneHBrook,"@realDonaldTrump I
I believe
I believe that
I believe that we 
I believe that we will
I believe that we will win
I… https://t.co/u6f0uIeTBI","Maine, USA🇺🇸",Twitter Web App,1,11901,5846,0
2106,2020-11-06 09:36:24,1324646808052813825,False,T_Smith2094,"0430hrs on Friday = Georgia swings blue!

#TrumpIsLosing 
#TrumpPence2020 
#VetsForBiden https://t.co/LyvSOOr3fO",Maryland USA,Twitter for Android,0,118,184,0
2107,2020-11-06 09:33:47,1324646148540420096,False,Gthe3George,@dbongino What a surprise!!  I’m shocked.  #TrumpPence2020,"Dartmouth, MA",Twitter for iPhone,0,7,77,0
2108,2020-11-06 09:33:24,1324646053510074369,False,shortiebop1,@GOP better back up our President @realDonaldTrump! We the people will remember the #coward #RINO among us!… https://t.co/6mD7QBlPYR,Texas,Twitter for Android,1,277,1042,0
2109,2020-11-06 09:24:56,1324643921016754177,False,BorderAmerica,"This 100% 
#USElection2020 
#TurtleTrump 
#TrumpPence2020 https://t.co/JR2R1MI8DZ",,Twitter for Android,0,52,70,0
2110,2020-11-06 09:21:23,1324643029173653504,False,celticfire64,@CBSNews ... I ignored you and Voted #TrumpPence2020,,Twitter for Android,0,1626,4954,0
2111,2020-11-06 09:20:17,1324642751921688576,False,realstrawgirl,"@realDonaldTrump Keep Calm, We Love You. #TrumpPence2020",United States,Twitter for Android,0,23,96,0
2112,2020-11-06 09:18:57,1324642416327012352,False,celticfire64,@NBCNews I ignored you and Voted #TrumpPence2020 Rtwt,,Twitter for Android,0,1626,4954,0
2113,2020-11-06 09:15:15,1324641486160437248,False,OmokhoaChris,"@RCamposDuffy Between Anderson Cooper and Satan is a hard choice. It is too lenient to describe him as sick. 

#TrumpPence2020",Nigeria,Twitter for Android,0,111,35,0
2114,2020-11-06 09:11:03,1324640429359378432,False,celticfire64,@realDonaldTrump .... Why are Dead People voting in the Election? #TrumpPence2020,,Twitter for Android,0,1626,4954,0
2115,2020-11-06 09:05:06,1324638933150556162,False,Cookpartyof6,@LegendaryEnergy Keep fighting!! #TrumpPence2020,,Twitter for Android,0,11,98,0
2116,2020-11-06 08:57:45,1324637082002882560,False,celticfire64,@StephenNP @dbongino Maybe it should be a Public Event seeing the last 4 years of Unethical Behavior from the Democ… https://t.co/Q680uJrvja,,Twitter for Android,0,1626,4954,0
2117,2020-11-06 08:46:39,1324634287241506817,True,siddharthgpf,"#USElectionResults
#TrumpMeltdown
#BidenHarris2020
#TrumpPence2020
NV &amp; GA will go 🔵 
🐴= 286
NC &amp; AK will go 🔴
🐘= 2… https://t.co/GbhaVUN5eZ",Rover,Twitter for Android,1,1479,1979,1
2118,2020-11-06 08:31:55,1324630580986748928,False,Dalil1ne_Minion,what I think about the #elections2020 #bidenharris2020 #trumppence2020 #america #blacklivesmatter #peopleofcolor… https://t.co/ia45yJIXXp,Every where you are,Periscope,0,2620,516,0
2119,2020-11-06 08:30:24,1324630198051065861,False,niraj_h_sharma,"The Intense battle of #GEORGIA
The only difference of 665 votes between #Biden and #Trump
#TrumpIsLosing… https://t.co/vxSktXZGAJ",,Twitter for Android,1,25,73,1
2120,2020-11-06 08:28:40,1324629764276211712,False,faith4liberty,A recount is not good enough. Any states in question need to be audited!!! #WalkAway #ccot #teaparty #tcot… https://t.co/izK1iOXhS8,Natural Born~USA,Twitter for Android,0,6085,6531,0
2121,2020-11-06 08:19:22,1324627423611289600,False,Gthe3George,Hey Twitter STOP pandering to the left.  #TrumpPence2020 #TwitterDown,"Dartmouth, MA",Twitter for iPhone,0,7,77,0
2122,2020-11-06 08:15:23,1324626421268975616,False,35Leosa,"⬇️ THIS WOMAN IS FILLING OUT A BALLOT ⬇️

@realDonaldTrump STAYS IN OFFICE FOR FOUR MORE YEARS BY DEFAULT DUE TO DE… https://t.co/qcVdLpKDEa","New York, USA",Twitter for Android,5,16774,13792,0
2123,2020-11-06 08:09:46,1324625005192380416,False,Brasviz1,"hey, hey 
what is going on folks?

#TrumpMeltdown2020 #TrumpPence2020 #Election2020 https://t.co/6dFfIOox3D",,Twitter Web App,4,2932,2865,1
2124,2020-11-06 08:09:13,1324624866990002176,False,35Leosa,"⬇️ THIS WOMAN IS FILLING OUT A BALLOT ⬇️

@realDonaldTrump STAYS IN OFFICE FOR FOUR MORE YEARS BY DEFAULT DUE TO DE… https://t.co/Rhob6bxOux","New York, USA",Twitter for Android,191,16774,13792,164
2125,2020-11-06 08:08:04,1324624579210448896,False,Gthe3George,"@realDonaldTrump Your Right!!
#TrumpPence2020","Dartmouth, MA",Twitter for iPhone,0,7,77,0
2126,2020-11-06 08:06:06,1324624081778544641,False,FedFlorida,@JoeBiden Enjoy your fantasy Presidency while you can. Republicans are NOT going to let the #CorruptDemocrats STEAL… https://t.co/FGy68XxV9I,Florida,Twitter Web App,1,7,48,0
2127,2020-11-06 08:06:03,1324624070818803712,False,VenuNarukulla,"Mail-in ballots:

""If I have to vote through mail in ballots, I can't oppose my partner interest""

Democratic winni… https://t.co/NEB2VdFXrp",London,Twitter for Android,0,41,274,0
2128,2020-11-06 08:03:57,1324623542827233280,False,FrancoisOlwage,What’s clear to me is that the vote is so close that it’ll have to go to the courts to investigate some of the loos… https://t.co/Wik6ZczwBd,"Hampshire, UK",Twitter for iPhone,0,15880,442,0
2129,2020-11-06 08:03:08,1324623338476572672,False,_patriot__,"@realDonaldTrump Sir, it's not just Twitter, even the big networks ABC, CBS, NBC etc have all started to CUT YOU OF… https://t.co/nOVyESQ4G7",,Twitter Web App,0,1,11,0
2130,2020-11-06 08:02:40,1324623218410487810,False,MalMort1,@realDonaldTrump #BidenHarris2020 v #TrumpPence2020 behind the bike sheds ; https://t.co/h7CKPw49tS,blackpool,Twitter for iPhone,0,151,1249,0
2131,2020-11-06 08:01:47,1324622998553460740,False,joybellabella,"@realDonaldTrump WE CAN’T ALLOW THIS TO HAPPEN. 
PRAY FOR OUR PRESIDENT.
#TrumpPence2020 
#PrayForTrump 
https://t.co/Ct421ksKdu",USA,Twitter for iPhone,92,281853,274415,51
2132,2020-11-06 08:01:13,1324622854957260801,False,faith4liberty,A recount is not good enough. Any states in question need to be audited!!! #WalkAway #ccot #teaparty #tcot… https://t.co/QEfeuZdJuK,Natural Born~USA,Twitter for Android,0,6085,6531,0
2133,2020-11-06 08:00:52,1324622768181288962,False,FedFlorida,@realDonaldTrump Republicans stand behind you! We are NOT going to let the #CorruptDemocrats STEAL this election. A… https://t.co/EeTZhn4GkL,Florida,Twitter Web App,1,7,48,0
2134,2020-11-06 08:00:46,1324622741102841856,False,faith4liberty,A recount is not good enough. Any states in question need to be audited!!! #WalkAway #ccot #teaparty #tcot… https://t.co/9QfTHG1W6K,Natural Born~USA,Twitter for Android,0,6085,6531,0
2135,2020-11-06 08:00:21,1324622636861788160,False,faith4liberty,A recount is not good enough. Any states in question need to be audited!!! #WalkAway #ccot #teaparty #tcot… https://t.co/W6iSTIDfff,Natural Born~USA,Twitter for Android,0,6085,6531,0
2136,2020-11-06 08:00:08,1324622583480942592,False,faith4liberty,A recount is not good enough. Any states in question need to be audited!!! #WalkAway #ccot #teaparty #tcot… https://t.co/d8Y5796AMW,Natural Born~USA,Twitter for Android,0,6085,6531,0
2137,2020-11-06 07:58:27,1324622156458827776,False,SandroPicarone,"Tweet muto

by @evanvucci 

#TrumpMeltdown #TrumpPence2020 #ElectionDay #elections #Election2020 https://t.co/zuxOg2JUVG","Napoli, Campania",Twitter Web App,0,124,192,0
2138,2020-11-06 07:57:20,1324621876581212160,False,Chickapea60,"#TrumpPence2020 🇺🇸🇺🇸🇺🇸🇺🇸
Fight for our Freedom! https://t.co/EC9oEv68Na",United States of America,Twitter for Android,1,7370,7919,0
2139,2020-11-06 07:57:07,1324621822906765314,False,USAisRight,We the people will not stand for this bullshit!!! The Dems and their leftist cabal will not get away with this!!! #KAG2020 #TrumpPence2020,As if ,Twitter for Android,0,730,1943,0
2140,2020-11-06 07:54:58,1324621281308921857,False,LorraineModzel1,There may be a revolution if the fraud is allowed to steal Trump’s election win. #DemocratsAreCorrupt… https://t.co/OQjvaQsARQ,"From NY to North Carolina, USA",Twitter for iPhone,0,65,66,0
2141,2020-11-06 07:52:40,1324620701395873793,False,MariamAlpizar,"Is this true?🙏🙏🙏
@realDonaldTrump 
#MAGA2020LandslideVictory 
#TrumpPence2020 
@charliekirk11 
@EricTrump 

https://t.co/KXl5V8n7bp","San Diego, CA",Twitter Web App,0,2468,3804,0
2142,2020-11-06 07:51:26,1324620393974431744,False,Argertta,"I am calling on @realDonaldTrump
to join GCroll - https://t.co/CCOtR1EUow where censorship is history. On Gscroll,… https://t.co/Km7c9xZMXU",Scribe ,Twitter for Android,0,5057,3769,0
2143,2020-11-06 07:50:08,1324620067284393988,False,ros1a,TV networks cut away from Trump’s ‘most dishonest speech’ ever #Trump2020 #TrumpIsALaughingStock #TrumpPence2020  https://t.co/lshAnaH8BU,Scandinavia,Twitter for Android,0,175,103,0
2144,2020-11-06 07:47:03,1324619289031331840,False,zenagirl0108,"Stop the fraud!
#TrumpPence2020 #KeepAmericaGreat https://t.co/gZs45YkB6n",,Twitter for iPhone,0,44,55,0
2145,2020-11-06 07:45:37,1324618930581889024,False,MadVoterInMN,"Us vets, we took an oath...

Law Enforcement...takes an oath...

Politicians take virtually the same oath!

Why is… https://t.co/AeaCfbBySt","St. Paul, MN",Twitter Web App,15,13888,11903,4
2146,2020-11-06 07:37:44,1324616942800543745,False,Bosnians4T,"@w_terrence @realDonaldTrump #TrumpPence2020 🇺🇸🇺🇸
THE MEDIA IS AGAINST US!

SOCIAL MEDIA AGAINST US!

DEMOCRATS/LIB… https://t.co/9GVlfK6hZH",,Twitter for iPhone,2,148,122,0
2147,2020-11-06 07:36:41,1324616681440702467,False,ozrevive,@DailyMail Ah so that's how the Dems are going to get rid of him! An inside job but blame Trump &amp; the republicans.… https://t.co/9OstEpGXJP,Australia,Twitter for Android,0,972,1637,0
2148,2020-11-06 07:30:01,1324615004709150720,False,Bosnians4T,"@LATiffani1 @SaveRChildrenCa #TrumpPence2020 🇺🇸🇺🇸
THE MEDIA IS AGAINST US!

SOCIAL MEDIA AGAINST US!

DEMOCRATS/LIB… https://t.co/hFPMlGYWqp",,Twitter for iPhone,3,148,122,0
2149,2020-11-06 07:28:04,1324614512465580033,False,Bosnians4T,"#TrumpPence2020 🇺🇸🇺🇸
THE MEDIA IS AGAINST US!

SOCIAL MEDIA AGAINST US!

DEMOCRATS/LIBERALS AGAINST US!

BLM MOVEME… https://t.co/a5vxEd8YLk",,Twitter for iPhone,1,148,122,1
2150,2020-11-06 07:28:01,1324614500876800005,False,Junior_Pieter_7,We want free and fair elections #MakeAmericaGreatAgain #TeamTrump #TrumpPence2020 #KeepAmericaGreat #DonaldTrump🇺🇸… https://t.co/9e3CIrWFEN,"Kuruman,South Africa",Twitter for iPhone,0,1251,2588,0
2151,2020-11-06 07:26:45,1324614182470299649,False,faith4liberty,A recount is not good enough. Any states in question need to be audited!!! #WalkAway #ccot #teaparty #tcot… https://t.co/8UuxKeucQW,Natural Born~USA,Twitter for Android,0,6085,6531,0
2152,2020-11-06 07:25:21,1324613828022276096,False,faith4liberty,A recount is not good enough. Any states in question need to be audited!!! #WalkAway #ccot #teaparty #tcot… https://t.co/3sTrosR4VD,Natural Born~USA,Twitter for Android,0,6085,6531,0
2153,2020-11-06 07:24:50,1324613698783223813,False,trumpdagoat1,Great news #maga #KAG2020 #TrumpPence2020 #trumpwinningthis https://t.co/SgBzdHRTWT,,Twitter for iPhone,0,1,9,0
2154,2020-11-06 07:23:47,1324613433539596288,False,faith4liberty,A recount is not good enough. Any states in question need to be audited!!! #WalkAway #ccot #teaparty #tcot… https://t.co/TQXtaKzvj1,Natural Born~USA,Twitter for Android,0,6085,6531,0
2155,2020-11-06 07:23:03,1324613249975898113,False,Mar03_mp,"@realDonaldTrump Fake election, president Trump will prevail! #TrumpPence2020 👏🏻🙏🏻🇺🇸",GYE🇪🇨🇺🇸IAH,Twitter for iPhone,0,38,401,0
2156,2020-11-06 07:22:37,1324613142295515136,False,faith4liberty,A recount is not good enough. Any states in question need to be audited!!! #WalkAway #ccot #teaparty #tcot… https://t.co/RG3lik9YcB,Natural Born~USA,Twitter for Android,1,6085,6531,0
2157,2020-11-06 07:21:46,1324612926683205632,False,faith4liberty,A recount is not good enough. Any states in question need to be audited!!! #WalkAway #ccot #teaparty #tcot… https://t.co/jctUh3YES7,Natural Born~USA,Twitter for Android,1,6085,6531,0
2158,2020-11-06 07:20:16,1324612550785454081,False,DanielFries,The election must be fair. Trump is being treated unfairly!  #voterfraud #Election2020 #ElectionResults2020 #trump… https://t.co/qnu3yqET6m,Germany,Twitter for iPhone,0,214,1736,0
2159,2020-11-06 07:19:24,1324612333121925121,False,ibegugie14,"@RealJamesWoods Keith sucked on ESPN and he hasn’t changed a bit.
#TrumpPence2020",USA,Twitter for iPhone,0,26,47,0
2160,2020-11-06 07:18:30,1324612104532430848,False,faith4liberty,A recount is not good enough. Any states in question need to be audited!!! #WalkAway #ccot #teaparty #tcot… https://t.co/JN0kSpgKUj,Natural Born~USA,Twitter for Android,0,6085,6531,1
2161,2020-11-06 07:18:30,1324612104217767937,False,ibegugie14,"@RealJamesWoods Hopefully the cap end is out, so they could fraudulently fill out more ballots. Hope they’ve practi… https://t.co/V73fivMB9n",USA,Twitter for iPhone,5,26,47,1
2162,2020-11-06 07:12:33,1324610605941166083,False,USAisRight,Pennsylvanians should be ashamed of their state and the cheating that is taking place in Philadelphia... 😡 😡 😡 Once… https://t.co/AaT9cwzTbn,As if ,Twitter for Android,0,730,1943,0
2163,2020-11-06 07:03:23,1324608299057205249,False,BugsyChiu,"@realDonaldTrump Right, No shit it doesn't count!
Still think a good idea to do mail-in vote?
If you're a student I… https://t.co/PaNx0GJMA6",,Twitter for Android,1,0,4,0
2164,2020-11-06 07:01:57,1324607938695147520,False,DwarfAir,https://t.co/gGPkgYcl3p great message #TrumpPence2020 #trump #Trump2020 #BidenHarris2020 #Biden #BidenRiots,All Over,Twitter for Android,0,21,25,0
2165,2020-11-06 06:55:26,1324606299670196225,False,shustring3,"Where two or more are gathered in Jesus' Name, believing, there He is also. Believe. God is in control and He has o… https://t.co/PLHSFqLdfN",,Twitter Web App,0,2402,2937,0
2166,2020-11-06 06:51:02,1324605191610650625,False,JimmyKinninger,https://t.co/ZnFH2Cz85D Thank you @Project_Veritas add Minnesota to the list of corruption!!! #TrumpPence2020 #VoterFraud,,Twitter for Android,1,59,229,0
2167,2020-11-06 06:47:49,1324604384651710465,False,faith4liberty,A recount is not good enough. Any states in question need to be audited!!! #WalkAway #ccot #teaparty #tcot… https://t.co/rc0aYe0Mjl,Natural Born~USA,Twitter for Android,0,6085,6531,0
2168,2020-11-06 06:46:41,1324604095647387651,False,faith4liberty,A recount is not good enough. Any states in question need to be audited!!! #WalkAway #ccot #teaparty #tcot… https://t.co/KEhZr3ccd7,Natural Born~USA,Twitter for Android,0,6085,6531,0
2169,2020-11-06 06:45:14,1324603732294848513,False,faith4liberty,A recount is not good enough. Any states in question need to be audited!!! #WalkAway #ccot #teaparty #tcot… https://t.co/D7rghFl1OT,Natural Born~USA,Twitter for Android,3,6085,6531,3
2170,2020-11-06 06:44:44,1324603605500993536,False,faith4liberty,A recount is not good enough. Any states in question need to be audited!!! #WalkAway #ccot #teaparty #tcot… https://t.co/UPYGzhH9y6,Natural Born~USA,Twitter for Android,0,6085,6531,0
2171,2020-11-06 06:41:26,1324602774894583809,False,faith4liberty,A recount is not good enough. Any states in question need to be audited!!! #WalkAway #ccot #teaparty #tcot… https://t.co/WjYacOIdG1,Natural Born~USA,Twitter for Android,0,6085,6531,0
2172,2020-11-06 06:41:00,1324602668489363456,False,faith4liberty,A recount is not good enough. Any states in question need to be audited!!! #WalkAway #ccot #teaparty #tcot… https://t.co/rDRl2Gq1IN,Natural Born~USA,Twitter for Android,0,6085,6531,0
2173,2020-11-06 06:25:22,1324598732730494976,False,qtrhossgrl,@realDonaldTrump Thank you for fighting for us and our Country. No matter how much they try to tear you down you ke… https://t.co/SyvjbXBeCp,Modesto,Twitter Web App,0,20,239,0
2174,2020-11-06 06:18:44,1324597064865615874,False,USAisRight,The Red Wave is going to be sweeping away all the RINO'S and the leftists... #KAG2020 #TrumpPence2020 🇺🇸,As if ,Twitter for Android,0,730,1943,0
2175,2020-11-06 06:16:52,1324596595132899329,False,USAisRight,The GOP is the Dead old party!!!! #KAG2020 #TrumpPence2020 https://t.co/sClMfmEtA3,As if ,Twitter for Android,0,730,1943,0
2176,2020-11-06 06:10:18,1324594940886700033,False,Rick_Morello,They gonna arrest Biden shortly after sworn in.. Kamala gonna be POTUS.. She is the grand daughter of Hitler.. NAZI… https://t.co/lTRSleGnz3,,Twitter Web App,0,31,71,0
2177,2020-11-06 06:07:52,1324594330078646272,False,ElaSky4,Who are these people and why are they not in handcuffs? #AllLivesMatter #AntifaTerrorists #stopthecheat #Trump… https://t.co/0Q8Gi3SAqW,"Vancouver, British Columbia",Twitter for iPhone,0,150,365,0
2178,2020-11-06 06:07:46,1324594305709690884,False,ALKaisss,"Telling my kids this was the 2020 election.
#EveryVoteCounts #Rigged #USPresidentialElection  #Elections2020 … https://t.co/UzODYLXxRJ","Los Angeles, CA",Twitter for iPhone,3,228,226,1
2179,2020-11-06 06:02:16,1324592917890113537,False,NICOLEE12112,@hollandcourtney That made my night! And when I first heard this on the news I thought I heard it wrong lol .. oh l… https://t.co/hlnroZ29DV,United States,Twitter for iPhone,0,69,606,0
2180,2020-11-06 05:56:02,1324591349140631554,False,SyndariusF,No matter who wins the 2020 Election this is and will continue to be the best country on earth. #CountTheVotes… https://t.co/V9Ow0NKKQy,"Danville, CA",Twitter for iPhone,0,22,42,0
2181,2020-11-06 05:55:06,1324591117749440515,False,BryscenR,"@jcitydgaf @Lyricoldrap Yea Mike speak for yourself and it aint over yet

And u say on ur channel that u dont want… https://t.co/L0VIvWNpEb","Roseville, MI",Twitter for Android,0,144,821,0
2182,2020-11-06 05:54:22,1324590932704948224,False,Mohit_b_Handa,"@TrumpWarRoom ###############
DRAIN THE SWAMP
###############
DECLARE THAT YOU HAVE WON
################
WORLD WILL… https://t.co/qMTzdjRkei",Hamara Pyara Bharat 🇮🇳,Twitter Web App,6,512,66,5
2183,2020-11-06 05:51:46,1324590279211429888,False,MeganCarrigg,@realDonaldTrump Our prayers are with you! We have faith that the corruption will come to light. You will prevail!… https://t.co/29Dc9YQYXK,,Twitter for iPhone,1,8,46,0
2184,2020-11-06 05:51:45,1324590274157416448,False,jennbolanos1,@w_terrence Yep. Doing the right thing is not always popular but necessary. I stand w/ our President 💯!!! #TrumpPence2020 #MAGA2020,"Texas, USA",Twitter for iPhone,1,587,1184,0
2185,2020-11-06 05:50:18,1324589907369627650,False,Mohit_b_Handa,"@JHoganGidley #########
DO IT NOW -  DECLARE YOURSELF THE WINNER
#########

WORLD WILL SUPPORT YOU

#Trump… https://t.co/w9kQZTY0NP",Hamara Pyara Bharat 🇮🇳,Twitter Web App,1,512,66,1
2186,2020-11-06 05:47:11,1324589124498550789,False,Mohit_b_Handa,"@JasonMillerinDC TRUMP MUST DECLARE HIMSELF THE WINNER

################
DO IT NOW

DRAIN THE SWAMP
###############… https://t.co/YBuf7SaC6w",Hamara Pyara Bharat 🇮🇳,Twitter Web App,1,512,66,1
2187,2020-11-06 05:47:02,1324589087500718080,False,HopeRanchtweet,"Let’s do a twitter run off for president, shoot.. that would be more fun! Like if you agree! #TrumpPence2020 #BidenHarris2020",Kingdom of Life,Twitter for iPhone,0,283,699,0
2188,2020-11-06 05:46:01,1324588829232164865,False,OfficialZoozoo,@LindseyGrahamSC has a message for all #Trump Supporters. LISTEN UP (Watch this video ASAP)… https://t.co/r3Hg06IaNs,United States Of America,Twitter Web App,5,23,13,3
2189,2020-11-06 05:43:02,1324588078560804864,False,jamielsimon,"@RealBrysonGray @TheRISEofROD True! Dr. Steve Pieczenick, Sting Operation! Ballots across America watermarked w QFS… https://t.co/jhkDBgjyvL",United States,Twitter Web App,357,25891,20112,91
2190,2020-11-06 05:42:02,1324587829532479488,False,NobleFerret,@atrupar Hopefully some one in the new government will go after this asshole and friends for down playing the Covid… https://t.co/KxUob05DaB,,Twitter for iPhone,0,11,117,0
2191,2020-11-06 05:41:11,1324587615673200640,False,EmLocPhuoc,"GOD BLESS AMERICA 🇺🇸
GOD BLESS PRESIDENT @realDonaldTrump ❤️
#TRUMP2020ToSaveAmerica 🇺🇸 #TRUMP2020ToSaveTheWorld 🙏… https://t.co/mgw0wTlkKr",Republic of Vietnam,Twitter for Android,1,28,37,1
2192,2020-11-06 05:35:20,1324586140016562177,False,karpoling,"So #Trump got more votes in 2020 than 2016, yet #Dems haven't screamed #Russia. Think about that.
#COVIDー19… https://t.co/ErWKOU1Rsv",United States ,Twitter for Android,0,32,397,0
2193,2020-11-06 05:33:05,1324585576406740992,False,EmLocPhuoc,"GOD BLESS AMERICA 🇺🇸
GOD BLESS PRESIDENT @realDonaldTrump ❤️
#TRUMP2020ToSaveAmerica 🇺🇸 #TRUMP2020ToSaveTheWorld 🙏… https://t.co/P8jbrlr8pR",Republic of Vietnam,Twitter for Android,1,28,37,0
2194,2020-11-06 05:27:35,1324584191045095424,False,VivaLaFreedom,"@RubinReport Well, @Twitter just deleted the video that showcased voter fraud. The video was uploaded by David Burs… https://t.co/eTrTuXohfY",,Twitter Web App,0,52,311,0
2195,2020-11-06 05:27:20,1324584128977817601,False,XPoseCrime,"#CBS News Special Report #Trump delivers remarks from the #WhiteHouse https://t.co/bVcRMbII2a 
#Trump2020… https://t.co/iyQEXUtxyX","New Jersey, USA",Twitter Web App,0,3504,4953,0
2196,2020-11-06 05:24:16,1324583358391869442,False,faith4liberty,@realDonaldTrump A recount is not good enough. Any states in question need to be audited!!! #WalkAway #ccot… https://t.co/H9pbUSfJ6v,Natural Born~USA,Twitter for Android,1,6085,6531,0
2197,2020-11-06 05:24:01,1324583293803782144,False,DeanaKindt,@JoeBiden  “We have put together I think the most extensive and inclusive voter fraud organization in the history o… https://t.co/BUJ8NusbTi,"Houston, Texas",Twitter for iPhone,0,290,1685,0
2198,2020-11-06 05:23:56,1324583274639970304,False,faith4liberty,A recount is not good enough. Any states in question need to be audited!!! #WalkAway #ccot #teaparty #tcot… https://t.co/1nzXNIoKFu,Natural Born~USA,Twitter for Android,0,6085,6531,0
2199,2020-11-06 05:23:08,1324583073103581185,False,Lynb3376,"@TMZ Has been - ballots just showing up all for biden! Seriously alot of fraud in AZ , PA -Biden states didn’t even… https://t.co/RtkAdPki2F",United States,Twitter for iPhone,0,131,287,0
2200,2020-11-06 05:22:42,1324582960972980224,False,KevinESolis,"Oh yeah.

Give the demoRATs an election year they'll never forget.

#TrumpPence2020 https://t.co/KLKOL91BbT https://t.co/oxyfcKUDXX","San Carlos City, Western Visay",Twitter for Android,0,11,153,0
2201,2020-11-06 05:22:01,1324582789870739456,False,faith4liberty,A recount is not good enough. Any states in question need to be audited!!! #WalkAway #ccot #teaparty #tcot… https://t.co/SRwkfbI0ee,Natural Born~USA,Twitter for Android,0,6085,6531,0
2202,2020-11-06 05:20:09,1324582322046488577,False,Deborah63266284,"#Trump #TrumpPence2020 

KEEP IT CLEAN!!! https://t.co/rHCOVnQO57",,Twitter Web App,0,50,206,0
2203,2020-11-06 05:19:41,1324582204110827525,False,jamie__lea16,"Not one, not two, but THREE poll workers caught on camera filling out ballots in Pennsylvania!! WTF?! How is this n… https://t.co/MPL8wcNefe","Denham Springs, LA",Twitter for Android,11,24,226,16
2204,2020-11-06 05:16:30,1324581400310353921,False,reality_bombs,"I don't think I've seen it summed up more precisely than this. Chin up, patriots!

#KAG2020 
#MAGA2020… https://t.co/16A7wIEcFd",,Twitter Web App,0,187,354,0
2205,2020-11-06 05:15:15,1324581088300335105,False,_Kik0_,"I’m over #Election2020 ! Fuck who wins , you guys took to long , we lost interest 
#BidenHarris2020 #TrumpPence2020 
#FuckYouAll lol","New Rochelle, NY ",Twitter for iPhone,0,5648,989,0
2206,2020-11-06 05:08:18,1324579338323402754,False,WELOVEu_DjT,A little Diarrhea there Sleazy @JoeBiden #TrumpPence2020 https://t.co/jY0IAp51Ee,Mars,Twitter Web App,0,6347,6961,0
2207,2020-11-06 05:07:35,1324579159939624966,False,MedicalEllen,"@realDonaldTrump 
Fight on Pres Trump..we're with you.
#TrumpPence2020 https://t.co/0CTPJNOcnl",New Jersey USA,Twitter for Android,1,1560,3765,0
2208,2020-11-06 05:06:09,1324578796347957248,False,KevinESolis,@realDonaldTrump @Mike_Pence @senatemajldr @GOPLeader @EintsSolis @MarkDice @dbongino @TuckerCarlson @seanhannity… https://t.co/TE8IL0G5gt,"San Carlos City, Western Visay",Twitter for Android,1,11,153,1
2209,2020-11-06 05:05:06,1324578531523891200,False,TheLog40,@JerimyOsmon @beethomas @DavidJHarrisJr Yeah ok. Idiot. They are comparing them to nothing. Blank ballot one after… https://t.co/TuGJ3rmf3z,"Jamestown, PA",Twitter for iPhone,3,175,308,0
2210,2020-11-06 05:03:18,1324578079138828288,False,WendySchwantes,"Powerful response from @StephenColbert to Trump’s election fraud claims: ""#Republicans have to speak up. All of the… https://t.co/adUSm7qxc3",,Twitter Web App,0,45,75,1
2211,2020-11-06 05:01:52,1324577717631787008,False,Yoakum,"This is the best 2020 Presidential Election Results website I've found.
#USElectionResults #USElection2020… https://t.co/remrRjv72d","Springfield, Missouri",Twitter Web App,1,179,150,0
